id	paper	permanent_id	sample_type	latitude	longitude	continent	year_of_sampling_from	year_of_sampling_to	Biome	primers	MAT	MAP	pH	SOC	ITS_total	manipulated	abundances
24688	350	GF04019640S	sediment	20.1753	160.24	Pacific Ocean	2017	2017	aquatic	ITS1F/ITS2	NA	NA	NA	NA	60618	0	39
24697	516	GF03007957S	soil	48.6673	14.7096	Europe	2015	2015	forest	gITS7/ITS4	6.7	806	4.3	20.2	9349	0	107
24701	49	GF05026287S	rhizosphere soil	45.08	5.85	Europe	2018	2018	forest	ITS3/ITS4	7	1258	5.6	19.6	24765	0	416
24707	713	GF01012691S	soil	35.9149	138.798	Asia	2016	2016	forest	gITS7/ITS4ngs	5.5	1432	4.6	24.2	34999	0	384
24709	15	GF05029049S	root	29.08	117.9	Asia	2014	2014	forest	ITS1F/ITS4 then fITS7/ITS4	18.1	1859	5.3	4.7	31028	0	1
24729	260	GF05006599S	soil	29.8	121.07	Asia	2016	2016	forest	ITS3/ITS4	16.9	1117	5.9	16.7	71703	0	32
24730	216	GF05011798S	topsoil	33.5594	111.708	Asia	2014	2014	forest	ITS5/ITS2	13	705	6.6	6.2	72570	0	123
24733	525	GF03007606S	soil	47.29	26.04	Europe	2017	2017	forest	fITS7/ITS4	5.2	777	5.5	17.5	52291	0	9
24745	106	GF05021315S	soil	36.8208	129.017	Asia	2020	2020	forest	5.8S_Fun/ITS4_Fun	10.6	1178	5.7	28.8	47853	0	8
24746	278	GF05005072S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	38516	0	32
24753	543	GF03006546S	soil	51.4333	121.25	Asia	2014	2014	forest	gITS7/ITS4	-3.2	440	5.3	14.4	39113	0	25
24755	35	GF05027797S	soil	29.207	119.649	Asia	2018	2018	shrubland	gITS7/ITS4	15.1	1855	5.5	8.9	84920	0	3
24759	713	GF01012615S	soil	35.9174	138.818	Asia	2017	2017	forest	gITS7/ITS4ngs	8.5	1126	5.5	27.7	19020	0	358
24760	266	GF05005939S	soil	53.2015	10.8041	Europe	2017	2017	forest	ITS3_KYO2/ITS4	9	693	6.1	16.3	50263	0	4
24761	699	GF01013699S	soil	48.7766	13.8552	Europe	2011	2011	forest	gITS7/ITS4	3.8	1030	5	27.6	7895	0	6
24766	106	GF05021308S	root	36.8114	127.533	Asia	2019	2019	forest	5.8S_Fun/ITS4_Fun	11.3	1547	5.7	13.6	32203	0	1
24776	835	GF01002242S	soil	-30.0716	115.076	Australia	2013	2013	shrubland	ITS1F/ITS4	20.1	572	6.8	2	23602	0	62
24783	110	GF05020369S	soil	58.0667	12.0167	Europe	2015	2015	forest	ITS1F/ITS2	7	900	4.3	16.6	14168	0	143
24800	835	GF01002107S	soil	-35.4463	148.785	Australia	2013	2013	forest	ITS1F/ITS4	9.7	1112	5.3	3.4	52454	0	2
24802	590	GF03000970S	soil	36.407	52.0942	Asia	2018	2018	forest	ITS3/ITS4	16.3	854	6.4	10.6	117831	0	2
24808	525	GF03007610S	soil	52.9	23.65	Europe	2017	2017	forest	fITS7/ITS4	7.4	578	4.9	14.9	62224	0	1417
24812	408	GF04005598S	litter	56.848	59.863	Asia	2017	2017	forest	fITS7/ITS4	1.6	512	4.9	20.3	85351	0	7
24820	378	GF04012765S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	683426	0	70
24822	378	GF04013191S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	43579	0	1
24831	242	GF05009918S	root	23.27	111.53	Asia	2018	2018	forest	ITS1F/ITS2	22	1508	5.7	4.3	69397	0	30
24849	713	GF01012616S	soil	35.9174	138.818	Asia	2017	2017	forest	gITS7/ITS4ngs	8.5	1126	5.5	27.7	25403	0	280
24858	383	GF04008423S	soil	35.9196	138.819	Asia	2014	2014	forest	fITS7/ITS4	8.5	1126	5.4	28.8	48544	0	175
24859	383	GF04008393S	soil	35.9148	138.797	Asia	2014	2014	forest	fITS7/ITS4	5.5	1432	4.6	24.2	26186	0	52
24863	95	GF05022350S	soil	46.5438	-72.3295	North America	2017	2017	forest	fITS7/ITS4	6.1	1070	5.1	17.7	45008	0	3580
24864	163	GF05016022S	topsoil	51.1793	16.1051	Europe	2018	2018	woodland	ITS3/ITS4	8.9	653	6.2	12.6	141015	0	2
24866	225	GF05011116S	soil	35	-83.5	North America	2012	2012	forest	gITS7/ITS4	9.2	2371	4.6	30.8	52250	0	19
24868	286	GF05004136S	shoot	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	51581	0	1
24870	835	GF01001917S	soil	-32.5992	116.082	Australia	2016	2016	forest	ITS1F/ITS4	16.6	1166	5.9	6.1	53394	0	1
24871	378	GF04013008S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	244444	0	8
24872	378	GF04013193S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	12484	0	1
24874	378	GF04013196S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	174187	0	25
24876	378	GF04011851S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	491439	0	12
24884	694	GF01014531S	soil	38.0164	14.0428	Europe	2011	2011	shrubland	ITS3/ITS4	16	618	6.7	10.5	5163	0	2
24890	408	GF04005676S	litter	56.848	59.863	Asia	2017	2017	forest	fITS7/ITS4	1.6	512	4.9	20.3	22740	0	2
24902	50	GF05025983S	soil	46.29	7.87	Europe	2016	2016	forest	ITS3/ITS4	7.4	529	6.2	16.7	35244	0	9
24910	351	GF04019394S	soil	42.378	128.352	Asia	2016	2016	forest	ITS1F/ITS2	4	740	5.3	14.6	33048	0	1
24915	378	GF04012661S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	153418	0	1
24919	50	GF05026075S	soil	47.22	7.82	Europe	2013	2013	forest	ITS3/ITS4	10	1132	5.4	24.7	26719	0	157
24920	311	GF05001933S	soil	-2.18756	103.343	Asia	2016	2016	forest	ITS1F_KYO2/ITS2	26.1	2571	4.4	6.2	28676	0	15
24931	383	GF04008415S	soil	35.9439	138.802	Asia	2014	2014	forest	fITS7/ITS4	7.7	1242	5.2	29.4	35327	0	4780
24933	557	GF03005649S	soil	22.57	112.83	Asia	2018	2018	forest	gITS7/ITS4	22.8	1930	5.8	10.4	49121	0	17
24945	378	GF04013206S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	189529	0	56
24951	312	GF04015304S	soil	58.6853	26.2507	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.4	638	5	19.2	7828	0	2
24957	164	GF05015968S	soil	28.11	-81.71	North America	2019	2019	cropland	ITS1F/ITS2	21.5	1304	5.3	17.9	24765	0	1
24967	312	GF04015808S	soil	58.2046	26.7389	Europe	2016	2016	forest	ITS9MUNngs/ITS4ngsUni	5.5	611	5.2	17.6	12246	0	93
24978	312	GF05000165V	soil	3.3	101.62	Asia	2011	2011	forest	ITS9MUNngs/ITS4ngsUni	NA	NA	4.6	5.3	5803	0	36
24979	543	GF03006494S	soil	42.8167	122.2	Asia	2014	2014	forest	gITS7/ITS4	7.7	465	8.3	2.4	46890	0	5
24982	137	GF05018475S	soil	38.2826	113.395	Asia	2018	2018	forest	ITS3/ITS4	9.8	489	7.7	2.9	55437	0	10
24992	802	GF01005971S	soil	48.4996	9.34944	Europe	2011	2011	forest	ITS1F/ITS4	7.5	974	5.4	11.3	6549	0	130
24994	835	GF01002250S	soil	-41.6556	145.082	Australia	2014	2014	forest	ITS1F/ITS4	12.5	1457	4.7	8.9	137864	0	1
24998	378	GF04013209S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	108506	0	1
25004	586	GF03001958S	root	50.88	4.95	Europe	2015	2015	forest	ITS1F/ITS2	10.3	800	5.8	2.6	113468	0	4
25005	780	GF01007506S	soil	34.9976	135.787	Asia	2011	2011	forest	ITS1F_KYO2/LR3 then ITS3_KYO2/LR_KYO1b	15.5	1688	5.3	10.7	944	0	7
25013	701	GF01013598S	soil	21.9164	101.213	Asia	2013	2013	forest	ITS86F/ITS4	22.2	1180	5.3	1.8	23434	0	1820
25058	536	GF03007105S	soil	46.7328	9.84934	Europe	2015	2015	forest	ITS3_KYO2/ITS4_KYO3	2.5	817	5.2	25.8	15386	0	27
25061	378	GF04013124S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	296810	0	90
25069	38	GF05026838S	root	48.48	9.33	Europe	2017	2017	forest	ITS3_KYO2/ITS4	7.5	1078	5.7	8.9	128860	0	245
25092	277	GF05005091S	soil	26.47	109.38	Asia	2018	2018	forest	ITS1F/ITS2	15.8	1638	5.8	13.5	73179	0	1
25095	378	GF04013213S	topsoil	27.12	100.17	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	231855	0	12
25100	378	GF04012578S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	552399	0	3
25114	50	GF05026068S	soil	45.85	9	Europe	2014	2014	cropland	ITS3/ITS4	12.1	1192	6.6	5.8	38182	0	103
25212	835	GF01002197S	soil	-34.4036	117.688	Australia	2016	2016	forest	ITS1F/ITS4	15.1	453	6.6	0.7	78200	0	1
25225	383	GF04008439S	soil	35.9443	138.802	Asia	2014	2014	forest	fITS7/ITS4	7.7	1242	5.3	29.9	30973	0	2773
25235	378	GF04011902S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	149854	0	6
25245	95	GF05022268S	soil	48.6469	-78.6314	North America	2017	2017	forest	fITS7/ITS4	1.8	916	5.2	32.5	8570	0	1
25247	38	GF05027108S	root	51.08	10.46	Europe	2017	2017	forest	ITS3_KYO2/ITS4	7.7	717	5.7	19.2	17704	0	3
25249	835	GF01002257S	soil	-33.9743	140.726	Australia	2013	2013	shrubland	ITS1F/ITS4	17.6	263	7.6	0	119602	0	1
25262	543	GF03006602S	soil	42.1333	128.117	Asia	2014	2014	forest	gITS7/ITS4	1.4	948	5.7	15.8	16942	0	2
25267	35	GF05027810S	soil	29.207	119.649	Asia	2018	2018	shrubland	gITS7/ITS4	15.1	1855	5.5	8.9	68264	0	8
25273	312	GF04015472S	soil	58.6814	25.9416	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	5.5	682	6.2	16	6623	0	21
25275	701	GF01013599S	soil	21.9501	101.259	Asia	2013	2013	forest	ITS86F/ITS4	22.2	1612	5.6	2.5	27227	0	1
25276	95	GF05022368S	soil	46.759	-72.5361	North America	2017	2017	forest	fITS7/ITS4	5.1	1061	5.1	17.9	59289	0	28
25284	95	GF05022442S	soil	47.4064	-72.8546	North America	2017	2017	forest	fITS7/ITS4	3.7	795	4.8	28.1	40399	0	268
25285	95	GF05022349S	soil	46.5742	-72.6934	North America	2017	2017	forest	fITS7/ITS4	5.7	1003	5	18.7	47770	0	1172
25286	95	GF05022385S	soil	46.4896	-72.6973	North America	2017	2017	forest	fITS7/ITS4	5.8	1110	5.7	14.9	9653	0	23
25287	116	GF05019870S	soil	47.36	15.05	Europe	2015	2015	forest	ITS3ngs1 to 5 + ITS3ngs10/ITS4ngs	7.2	913	5.1	13.6	31567	0	1
25290	494	GF03009343S	soil	50.9451	122.086	Asia	2017	2017	forest	ITS3/ITS4	-2.7	394	6.1	14.2	33679	0	1
25292	408	GF04005704S	litter	56.801	59.425	Asia	2017	2017	forest	fITS7/ITS4	1.7	556	5.2	23.7	49552	0	12
25297	312	GF04015804S	soil	57.6726	26.5691	Europe	2013	2013	forest	ITS9MUNngs/ITS4ngsUni	5.8	645	4.8	18.1	3408	0	13
25299	1	GF05031600S	soil	64.612	29.9423	Europe	2018	2018	woodland	ITS9MUNngs/ITS4ngsUni	1.1	630	4.5	18.5	9291	0	60
25312	312	GF04015805S	soil	58.7297	23.9714	Europe	2016	2016	anthropogenic	ITS9MUNngs/ITS4ngsUni	6.4	599	6.5	15.6	6343	0	7
25323	640	GF02000656S	soil	56.3135	8.1287	Europe	2014	2014	grassland	gITS7/ITS4	8.7	830	5.9	14.6	18984	0	1
25327	597	GF03000245S	soil	60.2378	24.6624	Europe	2019	2019	forest	ITS_S2F + ITS3 mixed 1:1/ITS4	5.5	635	4.8	16.2	26053	0	99
25328	383	GF04008417S	soil	35.917	138.818	Asia	2014	2014	forest	fITS7/ITS4	8.5	1126	5.5	27.7	37623	0	6
25339	378	GF04013312S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	23696	0	3
25346	267	GF05005722S	root	28.3088	99.1584	Asia	2018	2018	forest	ITS1F/ITS4 then ITS3/ITS4	4.4	667	6	23.8	72743	0	1
25363	401	GF04006250S	soil	48.7491	13.9348	Europe	2016	2016	forest	gITS7/ITS4	4.9	1001	4.7	23.7	13157	0	277
25364	516	GF03007890S	soil	48.6632	14.7079	Europe	2015	2015	forest	gITS7/ITS4	6.6	784	4.6	19.2	33144	0	1774
25375	652	GF01019444S	soil	41.85	124.9	Asia	2013	2013	forest	ITS3/ITS4	4.7	773	5.5	19	44658	0	3
25388	422	GF04004748S	soil	29.6076	102.076	Asia	2014	2014	forest	ITS3_KYO2/ITS4	11.3	731	6.2	15.3	9504	0	23
25415	387	GF04008081S	root	37.6169	-106.262	North America	2015	2015	grassland	fITS7/ITS4	5.9	263	8	0	42617	0	1
25420	401	GF04006251S	root	49.046	13.6177	Europe	2016	2016	forest	gITS7/ITS4	4.3	1211	4.4	26.2	15187	0	484
25421	378	GF04013218S	topsoil	27.167	100.167	Asia	2015	2015	forest	gITS7ngs/ITS4ngsUni	0.8	1063	NA	NA	77171	0	9
25426	739	GF01009983S	litter	49.3078	16.7611	Europe	2013	2013	forest	gITS7/ITS4	7.8	648	4.7	14.1	6973	0	4
25430	378	GF04013035S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	79941	0	8
25443	95	GF05022263S	soil	47.9943	-78.3055	North America	2017	2017	forest	fITS7/ITS4	2.4	962	4.8	27.9	57064	0	2
25461	260	GF05006608S	soil	29.8	121.07	Asia	2016	2016	forest	ITS3/ITS4	16.9	1117	5.9	16.7	80729	0	19
25462	739	GF01009984S	litter	49.3157	16.7257	Europe	2013	2013	forest	gITS7/ITS4	7.8	654	4.8	13.5	14672	0	14
25466	525	GF03007611S	soil	43.35	10.97	Europe	2017	2017	forest	fITS7/ITS4	13.3	967	6.2	7.1	56715	0	59
25474	587	GF03001897S	root	50.903	4.963	Europe	2016	2016	forest	ITS1F/ITS2	10.4	749	6.1	1.8	50594	0	44
25475	15	GF05029113S	root	29.08	117.9	Asia	2014	2014	forest	ITS1F/ITS4 then fITS7/ITS4	18.1	1859	5.3	4.7	28955	0	68
25487	378	GF04010555S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	600398	0	214
25492	461	GF04001653S	soil	51.3558	10.517	Europe	2011	2011	forest	fITS7/ITS4	7.2	781	5.6	19.8	32391	0	2
25494	266	GF05005999S	soil	51.7714	10.3991	Europe	2017	2017	forest	ITS3_KYO2/ITS4	7.1	1072	4.7	27.6	58825	0	128
25498	676	GF01017175S	soil	52.25	5.63	Europe	2016	2016	forest	fITS9/ITS4	9.9	915	4.3	22.3	18625	0	795
25499	378	GF04011855S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	168916	0	33
25501	260	GF05006579S	soil	29.8	121.07	Asia	2016	2016	forest	ITS3/ITS4	16.9	1117	5.9	16.7	88245	0	1673
25502	843	GF01000376S	soil	42.1291	-73.2508	North America	2013	2013	forest	fITS7/ITS4	9.2	1311	4.7	42.1	132587	0	7
25504	812	GF01005148S	root	29.2428	118.113	Asia	2010	2010	forest	ITS1-OF/ITS4	16.6	1856	5.4	16.7	4604	0	641
25505	239	GF05010125S	soil	19.18	109.38	Asia	2014	2014	forest	ITS1F/ITS4	22	2008	5.2	0.9	176723	0	55
25507	239	GF05010136S	soil	19.18	109.38	Asia	2014	2014	forest	ITS1F/ITS4	22	2008	5.2	0.9	170793	0	11
25517	408	GF04005708S	litter	56.801	59.425	Asia	2017	2017	forest	fITS7/ITS4	1.7	556	5.2	23.7	74621	0	10
25522	216	GF05011799S	topsoil	33.5594	111.708	Asia	2014	2014	forest	ITS5/ITS2	13	705	6.6	6.2	80161	0	67
25524	260	GF05006640S	soil	23.21	112.32	Asia	2016	2016	forest	ITS3/ITS4	22.2	1365	6.1	10	111058	0	64
25531	485	GF03000325S	soil	56.7009	13.1109	Europe	2014	2014	forest	gITS7/ITS4	7	1068	4.1	18.1	9092	0	530
25540	383	GF04008364S	soil	35.949	138.828	Asia	2014	2014	forest	fITS7/ITS4	9.9	1124	5.4	22.6	33459	0	6
25541	308	GF05002133S	root	42.085	2.37615	Europe	2017	2017	forest	ITS1F/ITS2	11	846	6.3	6.2	140439	0	1
25550	106	GF05021410S	root	37.2828	127.371	Asia	2019	2019	forest	5.8S_Fun/ITS4_Fun	11.7	1398	6	12.1	26313	0	22
25551	106	GF05021393S	root	37.9808	127.457	Asia	2019	2019	forest	5.8S_Fun/ITS4_Fun	9.5	1301	5.5	22.6	31219	0	939
25553	391	GF04007312S	soil	29.6975	-81.9817	North America	2018	2018	wetland	ITS1F/ITS2	20.6	1268	NA	NA	93435	0	316
25564	267	GF05005836S	root	28.3864	99.0094	Asia	2018	2018	grassland	ITS1F/ITS4 then ITS3/ITS4	1.9	731	5.8	14.5	67654	0	1
25584	676	GF01017176S	soil	52.25	5.63	Europe	2016	2016	forest	fITS9/ITS4	9.9	915	4.3	22.3	10922	0	4
25585	171	GF05015569S	soil	-38.6583	-72.6003	South America	2020	2020	forest	ITS3/ITS4	11.5	1407	5.1	7.7	163081	0	25
25589	278	GF05004999S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	30489	0	1
25593	334	GF05000347S	shoot	40.6666	-77.9035	North America	2017	2017	forest	ITS1F/58A2R	10.8	934	4.7	23.9	58641	0	2
25595	378	GF04012773S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	438666	0	14
25604	843	GF01000317S	soil	42.1291	-73.2508	North America	2013	2013	forest	fITS7/ITS4	9.2	1311	4.7	42.1	131855	0	1
25610	1	GF05031875S	soil	42.9796	23.2926	Europe	2018	2018	grassland	ITS9MUNngs/ITS4ngsUni	10.1	564	6.7	7.4	11747	0	2
25613	51	GF05025697S	soil	-9.10009	30.1684	Africa	2017	2018	forest	ITS1F/ITS4	21.1	1207	5.3	0	23478	0	1
25615	405	GF04006034S	soil	43.3657	144.655	Asia	2012	2012	forest	ITS1F_KYO2/ITS2_KYO2	6.8	1055	5.2	23.6	20499	0	38
25617	683	GF01016422S	soil	54.35	-122.61	North America	2008	2008	forest	ITS3/ITS4	4	703	5.1	30.5	12548	0	75
25627	286	GF05004337S	mosses	9.75	-83.78	North America	2015	2015	forest	5.8S_Fun/ITS4_Fun	18.3	4827	5	11.6	46555	0	64
25630	194	GF05013026S	soil	55.5786	27.8164	Europe	2017	2017	forest	ITS9MUNngs/ITS4ngsUni	6.1	636	5	24.6	10918	0	479
25632	378	GF04013811S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	55583	0	1
25633	405	GF04006078S	soil	43.4018	144.64	Asia	2012	2012	forest	ITS1F_KYO2/ITS2_KYO2	6.7	1060	5.4	14.9	46588	0	6
25645	106	GF05021289S	soil	36.2879	126.969	Asia	2019	2019	forest	5.8S_Fun/ITS4_Fun	12.8	1533	5.5	13.1	59725	0	76
25646	378	GF04013225S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	67977	0	2
25650	478	GF04000428S	root	50.7473	4.4037	Europe	2019	2019	forest	ITS86F/ITS4	9.9	904	4.5	7	47407	0	3
25652	25	GF05028413S	soil	31.85	103.56	Asia	2020	2020	forest	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	72931	0	225
25653	25	GF05028388S	soil	31.85	103.56	Asia	2020	2020	forest	fITS7/ITS4_Fun	5.4	1117	5.9	14.3	51218	0	24
25656	597	GF03000218S	soil	60.9662	25.6525	Europe	2019	2019	anthropogenic	ITS_S2F + ITS3 mixed 1:1/ITS4	4.7	609	5.7	14.4	62553	0	1
25661	461	GF04001734S	soil	52.9424	13.8275	Europe	2011	2011	forest	fITS7/ITS4	8.9	580	4.7	13.3	50017	0	1054
25667	640	GF02000658S	soil	56.2453	8.49395	Europe	2014	2014	anthropogenic	gITS7/ITS4	8.3	896	4.5	19.7	18300	0	206
25683	378	GF04011820S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	578845	0	33
25690	405	GF04006079S	soil	43.3657	144.655	Asia	2012	2012	forest	ITS1F_KYO2/ITS2_KYO2	6.8	1055	5.2	23.6	24179	0	537
25700	35	GF05027805S	soil	29.208	119.627	Asia	2018	2018	forest	gITS7/ITS4	15.4	1694	5.5	12.3	77656	0	11
25703	378	GF04012530S	topsoil	24.53	101.02	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	153096	0	1
25706	843	GF01000327S	soil	42.1291	-73.2508	North America	2013	2013	forest	fITS7/ITS4	9.2	1311	4.7	42.1	55235	0	2
25708	170	GF05015592S	soil	55.43	9.43	Europe	2019	2019	wetland	fITS7a/ITS4ngs	8.4	811	5.5	20.9	28109	0	302
25709	378	GF04013237S	topsoil	21.61	101.57	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	144443	0	1
25727	835	GF01002273S	soil	-32.5659	116.119	Australia	2016	2016	forest	ITS1F/ITS4	16.6	1075	5.8	5.8	42771	0	9
25734	35	GF05027788S	soil	29.207	119.626	Asia	2018	2018	forest	gITS7/ITS4	15.4	1694	5.5	15.6	107849	0	9
25737	387	GF04007808S	root	39.8095	-94.1318	North America	2015	2015	grassland	fITS7/ITS4	11.9	975	6.3	2.2	38333	0	1
25738	35	GF05027790S	soil	29.208	119.627	Asia	2018	2018	forest	gITS7/ITS4	15.4	1694	5.5	12.3	108166	0	23
25746	461	GF04001802S	soil	51.1436	10.3845	Europe	2011	2011	forest	fITS7/ITS4	8.3	579	5.6	16	33524	0	31
25748	110	GF05020345S	soil	58.0667	12.0167	Europe	2015	2015	forest	ITS1F/ITS2	7	900	4.3	16.6	57073	0	2
25749	48	GF05026360S	soil	50.5838	6.51891	Europe	2011	2011	forest	ITS1FI2/ITS2	7.9	941	4.3	25.8	143783	0	4
25750	48	GF05026357S	soil	50.5654	6.34682	Europe	2011	2011	forest	ITS1FI2/ITS2	7.7	891	4.8	20.4	87046	0	13
25751	268	GF05005432S	soil	22.56	101.18	Asia	2020	2020	forest	ITS1F/ITS2	18.7	1800	5.4	6.3	27927	0	2
25763	378	GF04013629S	topsoil	21.61	101.57	Asia	2016	2016	forest	gITS7ngs/ITS4ngsUni	21.6	1418	5.2	1.4	22457	0	7
25766	835	GF01002275S	soil	-13.517	132.457	Australia	2016	2016	forest	ITS1F/ITS4	27.3	1409	5.9	1.8	47905	0	29
25777	216	GF05011772S	topsoil	41.9881	127.939	Asia	2013	2013	forest	ITS5/ITS2	-0.2	1430	5.4	18.8	55977	0	84
25778	50	GF05025941S	soil	46.69	9.67	Europe	2015	2015	forest	ITS3/ITS4	5.7	785	5.6	25.6	44018	0	526
25785	835	GF01002009S	soil	-35.0814	138.659	Australia	2014	2014	woodland	ITS1F/ITS4	14.1	894	5.5	3.3	104346	0	17
25801	194	GF05013152S	soil	37.8706	-122.243	North America	2016	2016	woodland	ITS9MUNngs/ITS4ngsUni	14.1	670	5.8	7	12712	0	42
25805	835	GF01002277S	soil	-42.4269	146.699	Australia	2014	2014	grassland	ITS1F/ITS4	11.9	608	5.7	4.5	69408	0	98
25814	417	GF04005105S	soil	26.1667	117.467	Asia	2018	2018	forest	ITS5/ITS2	20.2	1577	5.5	7	59425	0	2
25815	260	GF05006582S	soil	29.8	121.07	Asia	2016	2016	forest	ITS3/ITS4	16.9	1117	5.9	16.7	81668	0	1
25816	82	GF05022955S	root	62.6	29.9	Europe	2015	2015	forest	ITS3ngsMixTag1-5/ITS4ngs	3.3	608	4.4	27.6	34303	0	8
25824	413	GF04005193S	soil	49.2731	16.6232	Europe	2017	2017	forest	gITS7/ITS4	8.7	624	5	11.3	27454	0	6
25835	55	GF05024846S	soil	66.9	-135.233	North America	2015	2015	forest	gITS7/ITS4	-6.3	379	4.9	9.7	86548	0	1
25837	98	GF05022060S	air	40.4399	-3.68941	Europe	2015	2015	anthropogenic	ITS86F/ITS4	14.5	575	7.3	2.6	120953	0	4
25841	278	GF05005071S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	37677	0	60
25842	278	GF05005080S	soil	28.23	113.18	Asia	2016	2016	forest	ITS1F/ITS2	18.3	1444	6.3	12.4	31476	0	231
25844	706	GF01013342S	root	18.58	-95.08	North America	2014	2014	forest	ITS1F/ITS2	23.7	3155	5.9	5.2	22855	0	1
25846	732	GF01010857S	deadwood	60.66	26.12	Europe	2008	2008	forest	ITS1F/ITS2	4.9	663	4.5	18.6	10246	0	4
25870	50	GF05026125S	soil	47.23	7.42	Europe	2014	2014	forest	ITS3/ITS4	6.6	1600	5.7	25.5	72125	0	602
25878	246	GF05009570S	soil	46.2	7.2	Europe	2014	2014	forest	ITS3/ITS4	7.5	720	5.9	13.8	40982	0	358
25882	50	GF05026160S	soil	47.74	8.51	Europe	2013	2013	cropland	ITS3/ITS4	9.1	1141	5.7	11.5	22757	0	3
25883	713	GF01012712S	soil	35.9149	138.798	Asia	2016	2016	forest	gITS7/ITS4ngs	5.5	1432	4.6	24.2	13720	0	742
25886	35	GF05027786S	soil	29.207	119.626	Asia	2018	2018	forest	gITS7/ITS4	15.4	1694	5.5	15.6	106520	0	6
25891	676	GF01017177S	soil	52.25	5.63	Europe	2016	2016	forest	fITS9/ITS4	9.9	915	4.3	22.3	10256	0	41
25896	260	GF05006668S	soil	23.21	112.32	Asia	2016	2016	forest	ITS3/ITS4	22.2	1365	6.1	10	72843	0	14
25904	378	GF04012624S	topsoil	27.12	100.17	Asia	2014	2014	forest	gITS7ngs/ITS4ngsUni	1.2	1179	NA	NA	635569	0	100
25906	408	GF04005780S	litter	56.848	59.863	Asia	2017	2017	forest	fITS7/ITS4	1.6	512	4.9	20.3	82733	0	2
25908	216	GF05011679S	topsoil	26.5336	114.191	Asia	2014	2014	forest	ITS5/ITS2	16.6	1385	5.6	9.7	79732	0	11
25915	713	GF01012639S	soil	35.9174	138.818	Asia	2017	2017	forest	gITS7/ITS4ngs	8.5	1126	5.5	27.7	40311	0	452
25919	378	GF04013248S	topsoil	24.53	101.02	Asia	2017	2017	forest	gITS7ngs/ITS4ngsUni	12.9	1557	5.4	11.3	91782	0	6
